37.3389640, 127.1096655, 12
37.3386557, 127.1096655, 212
37.3386085, 127.1097100, 16
37.3386085, 127.1101238, 214
37.3386085, 127.1101238, 17
37.3385196, 127.1101322, 215
37.3384724, 127.1101849, 13
37.3383002, 127.1101822, 213
37.3382585, 127.1101322, 18
37.3382585, 127.1101322, 216
37.3382558, 127.1092656, 19
37.3382696, 127.1092489, 217
37.3382696, 127.1092489, 211
37.3382696, 127.1089989, 201
