37.338934, 127.110025, 12
37.338934, 127.110025, 212
37.338934, 127.110025, 16
37.338934, 127.110025, 214
37.338934, 127.110025, 17
37.338934, 127.110025, 215
37.338934, 127.110025, 13
37.338934, 127.110025, 213
37.338934, 127.110025, 18
37.338934, 127.110025, 216
37.338934, 127.110025, 19
37.338934, 127.110025, 217
37.338934, 127.110025, 211
37.338934, 127.110025, 201
